X,Y,OBJECTID,site_name,feature_type_name,EASTING,NORTHING,asset_id_code,site_code,number_bins,bin_size
328663.41,674223.220000001,2483654,Piersfield Grove,WS: Food Waste Communal,328663,674223,,7902093,1,240
327171.86,674438.140000001,2483655,Earlston Place,WS: Food Waste Communal,327172,674438,,7906545,1,240
326985.08,674867.949999999,2483656,Easter Road,WS: Food Waste Communal,326985,674868,,7903480,1,240
327230.1,674370.380000001,2483657,Abbey Lane,WS: Food Waste Communal,327230,674370,,7901605,1,240
326289.12,676775.779999999,2483658,Lindsay Street,WS: Communal Bin,326289,676776,,7901196,2,1280
326918.19,675101.57,2483659,Dickson Street,WS: Food Waste Communal,326918,675102,,7901124,1,240
326901.56,675019.210000001,2483660,Dickson Street,WS: Food Waste Communal,326902,675019,,7901124,1,240
327204.36,674896.460000001,2483661,Albion Road,WS: Food Waste Communal,327204,674896,,7901617,1,240
329230.42,673404.9,2483662,Northfield Drive,WS: Food Waste Communal,329230,673405,,7902044,1,240
328554.12,674086.960000001,2483663,Baronscourt Road,WS: Food Waste Communal,328554,674087,,7901628,1,240
328527.71,674030.23,2483664,Piershill Terrace,WS: Food Waste Communal,328528,674030,,7902098,1,240
328322.11,674259.310000001,2483665,Restalrig Road South,WS: Food Waste Communal,328322,674259,,7902527,1,240
327154.08,675595.9,2483666,Easter Road,WS: Food Waste Communal,327154,675596,,7903480,1,240
327545.11,675092.34,2483667,Hawkhill Avenue,WS: Packaging,327545,675092,,7901163,2,1280
327544.6,675092.02,2483668,Hawkhill Avenue,WS: Bottle Bank - Mixed,327545,675092,,7901163,1,360
327545.11,675092.67,2483669,Hawkhill Avenue,WS: Communal Bin,327545,675093,,7901163,2,1280
327603.18,675080.01,2483670,Hawkhill Avenue,WS: Packaging,327603,675080,,7901163,1,1280
327604.18,675079.32,2483671,Hawkhill Avenue,WS: Bottle Bank - Mixed,327604,675079,,7901163,1,360
327605.5,675078.970000001,2483672,Hawkhill Avenue,WS: Communal Bin,327606,675079,,7901163,1,1280
327576.68,675077.619999999,2483673,Hawkhill Avenue,WS: Bottle Bank - Mixed,327577,675078,,7901163,1,360
327576.0,675077.460000001,2483674,Hawkhill Avenue,WS: Packaging,327576,675077,,7901163,2,1100
327576.32,675076.779999999,2483675,Hawkhill Avenue,WS: Communal Bin,327576,675077,,7901163,2,1100
327631.87,675063.140000001,2483676,Hawkhill Avenue,WS: Bottle Bank - Mixed,327632,675063,,7901163,1,360
327632.04,675063.140000001,2483677,Hawkhill Avenue,WS: Packaging,327632,675063,,7901163,1,1280
327633.05,675063.460000001,2483678,Hawkhill Avenue,WS: Communal Bin,327633,675063,,7901163,1,1280
327660.33,675052.65,2483679,Hawkhill Avenue,WS: Bottle Bank - Mixed,327660,675053,,7901163,1,360
327659.85,675053.16,2483680,Hawkhill Avenue,WS: Packaging,327660,675053,,7901163,1,1280
327658.67,675054.01,2483681,Hawkhill Avenue,WS: Communal Bin,327659,675054,,7901163,1,1280
327575.85,675077.439999999,2483682,Hawkhill Avenue,WS: Food Waste Communal,327576,675077,,7901163,1,240
327543.91,675091.529999999,2483683,Hawkhill Avenue,WS: Food Waste Communal,327544,675092,,7901163,1,240
327605.34,675079.119999999,2483684,Hawkhill Avenue,WS: Food Waste Communal,327605,675079,,7901163,1,240
327631.52,675062.130000001,2483685,Hawkhill Avenue,WS: Food Waste Communal,327632,675062,,7901163,1,240
327658.66,675052.99,2483686,Hawkhill Avenue,WS: Food Waste Communal,327659,675053,,7901163,1,240
327949.62,674964.380000001,2483687,Sleigh Drive,WS: Food Waste Communal,327950,674964,,7902174,1,240
327844.26,674984.199999999,2483688,Sleigh Drive,WS: Food Waste Communal,327844,674984,,7902174,1,240
327976.41,675114.85,2483689,Lochend Avenue,WS: Food Waste Communal,327976,675115,,7902518,1,240
327976.58,675114.68,2483690,Lochend Avenue,WS: Bottle Bank - Mixed,327977,675115,,7902518,1,360
327976.92,675115.01,2483691,Lochend Avenue,WS: Packaging,327977,675115,,7902518,2,1280
327975.75,675114.859999999,2483692,Lochend Avenue,WS: Communal Bin,327976,675115,,7902518,2,1280
327937.74,675095.439999999,2483693,Lochend Avenue,WS: Food Waste Communal,327938,675095,,7902518,1,240
327937.24,675096.109999999,2483694,Lochend Avenue,WS: Bottle Bank - Mixed,327937,675096,,7902518,1,360
327938.61,675097.26,2483695,Lochend Avenue,WS: Packaging,327939,675097,,7902518,2,1280
327938.26,675096.439999999,2483696,Lochend Avenue,WS: Communal Bin,327938,675096,,7902518,1,1280
327917.48,675085.76,2483697,Lochend Avenue,WS: Food Waste Communal,327917,675086,,7902518,1,240
327917.64,675085.42,2483698,Lochend Avenue,WS: Bottle Bank - Mixed,327918,675085,,7902518,1,360
327914.79,675085.130000001,2483699,Lochend Avenue,WS: Packaging,327915,675085,,7902518,2,1280
327916.13,675085.109999999,2483700,Lochend Avenue,WS: Communal Bin,327916,675085,,7902518,2,1280
327859.55,675056.970000001,2483701,Lochend Avenue,WS: Food Waste Communal,327860,675057,,7902518,1,240
327857.02,675056.189999999,2483702,Lochend Avenue,WS: Bottle Bank - Mixed,327857,675056,,7902518,1,360
327857.86,675056.17,2483703,Lochend Avenue,WS: Packaging,327858,675056,,7902518,2,1280
327858.38,675056.83,2483704,Lochend Avenue,WS: Communal Bin,327858,675057,,7902518,2,1280
327821.2,675037.720000001,2483705,Lochend Avenue,WS: Food Waste Communal,327821,675038,,7902518,1,240
327820.38,675038.08,2483706,Lochend Avenue,WS: Bottle Bank - Mixed,327820,675038,,7902518,1,360
327820.55,675038.41,2483707,Lochend Avenue,WS: Packaging,327821,675038,,7902518,2,1280
327819.05,675038.43,2483708,Lochend Avenue,WS: Communal Bin,327819,675038,,7902518,2,1280
327776.47,675036.800000001,2483709,Hawkhill,WS: Food Waste Communal,327776,675037,,7905208,1,240
327776.48,675037.140000001,2483710,Hawkhill,WS: Bottle Bank - Mixed,327776,675037,,7905208,1,360
327775.82,675038.15,2483711,Hawkhill,WS: Packaging,327776,675038,,7905208,2,1100
327775.14,675037.16,2483712,Hawkhill,WS: Communal Bin,327775,675037,,7905208,2,1280
327989.29,675113.800000001,2483713,Lochend Avenue,WS: Food Waste Communal,327989,675114,,7902518,1,240
327989.82,675114.800000001,2483714,Lochend Avenue,WS: Bottle Bank - Mixed,327990,675115,,7902518,1,360
327989.81,675114.300000001,2483715,Lochend Avenue,WS: Packaging,327990,675114,,7902518,1,1280
327987.45,675113.49,2483716,Lochend Avenue,WS: Communal Bin,327987,675113,,7902518,1,1280
327961.61,675100.560000001,2483717,Lochend Avenue,WS: Food Waste Communal,327962,675101,,7902518,1,240
327963.46,675101.199999999,2483718,Lochend Avenue,WS: Bottle Bank - Mixed,327963,675101,,7902518,1,360
327961.95,675101.050000001,2483719,Lochend Avenue,WS: Packaging,327962,675101,,7902518,1,1280
327962.29,675101.050000001,2483720,Lochend Avenue,WS: Communal Bin,327962,675101,,7902518,2,1280
327921.25,675080.68,2483721,Lochend Avenue,WS: Food Waste Communal,327921,675081,,7902518,1,240
327922.07,675080.16,2483722,Lochend Avenue,WS: Bottle Bank - Mixed,327922,675080,,7902518,1,360
327922.58,675080.65,2483723,Lochend Avenue,WS: Packaging,327923,675081,,7902518,2,1280
327921.41,675080.5,2483724,Lochend Avenue,WS: Communal Bin,327921,675080,,7902518,2,1280
327867.54,675054.0,2483725,Lochend Avenue,WS: Food Waste Communal,327868,675054,,7902518,1,240
327867.19,675053.67,2483726,Lochend Avenue,WS: Bottle Bank - Mixed,327867,675054,,7902518,1,360
327867.88,675054.16,2483727,Lochend Avenue,WS: Packaging,327868,675054,,7902518,2,1280
327867.2,675054.17,2483728,Lochend Avenue,WS: Communal Bin,327867,675054,,7902518,2,1280
327799.67,675021.789999999,2483729,Lochend Avenue,WS: Food Waste Communal,327800,675022,,7902518,1,240
327799.91,675021.359999999,2483730,Lochend Avenue,WS: Bottle Bank - Mixed,327800,675021,,7902518,1,360
327800.17,675021.529999999,2483731,Lochend Avenue,WS: Packaging,327800,675022,,7902518,2,1100
327800.51,675022.189999999,2483732,Lochend Avenue,WS: Communal Bin,327801,675022,,7902518,2,1280
327855.2,674967.119999999,2483733,Sleigh Drive,WS: Food Waste Communal,327855,674967,,7902174,1,240
327854.36,674967.550000001,2483734,Sleigh Drive,WS: Bottle Bank - Mixed,327854,674968,,7902174,1,360
327853.77,674966.890000001,2483735,Sleigh Drive,WS: Packaging,327854,674967,,7902174,2,1280
327853.6,674967.23,2483736,Sleigh Drive,WS: Communal Bin,327854,674967,,7902174,2,1280
326577,676833,2483737,Ramage Square,WS: Food Waste Communal,326577,676833,,7906336,2,500
326577,676833,2483738,Ramage Square,WS: Bottle Bank - Mixed,326577,676833,,7906336,2,660
326577,676833,2483739,Ramage Square,WS: Packaging,326577,676833,,7906336,4,1280
326577,676833,2483740,Ramage Square,WS: Communal Bin,326577,676833,,7906336,6,1280
327908.03,674956.289999999,2483741,Sleigh Drive,WS: Food Waste Communal,327908,674956,,7902174,1,240
327908.29,674957.539999999,2483742,Sleigh Drive,WS: Bottle Bank - Mixed,327908,674958,,7902174,1,360
327908.21,674957.289999999,2483743,Sleigh Drive,WS: Packaging,327908,674957,,7902174,2,1280
327907.79,674957.380000001,2483744,Sleigh Drive,WS: Communal Bin,327908,674957,,7902174,2,1280
328002.82,674946.189999999,2483745,Sleigh Drive,WS: Food Waste Communal,328003,674946,,7902174,1,240
328003.16,674946.09,2483746,Sleigh Drive,WS: Bottle Bank - Mixed,328003,674946,,7902174,1,360
328002.91,674946.77,2483747,Sleigh Drive,WS: Packaging,328003,674947,,7902174,3,1280
328002.83,674946.689999999,2483748,Sleigh Drive,WS: Communal Bin,328003,674947,,7902174,3,1280
325471.24,675686.439999999,2483749,Warriston Road,WS: Food Waste Communal,325471,675686,,7901339,1,240
328633.53,675737.02,2483750,Seafield Street,WS: Food Waste Communal,328634,675737,,7901289,1,240
326629.24,676249.859999999,2483751,Bangor Road,WS: Food Waste Communal,326629,676250,,7901060,1,240
327164.65,674937.789999999,2483752,Albion Road,WS: Food Waste Communal,327165,674938,,7901617,1,240
327253.57,674848.210000001,2483753,Albion Road,WS: Food Waste Communal,327254,674848,,7901617,1,240
327978.65,674145.859999999,2483754,Meadowbank Avenue,WS: Food Waste Communal,327979,674146,,7901969,1,240
327784.34,675640.65,2483755,Restalrig Road,WS: Food Waste Communal,327784,675641,,7901268,1,240
327754.64,675712.84,2483756,Restalrig Road,WS: Food Waste Communal,327755,675713,,7901268,1,240
327737.65,675747.630000001,2483757,Restalrig Road,WS: Food Waste Communal,327738,675748,,7901268,1,240
328658.06,674284.279999999,2483758,Piersfield Grove,WS: Food Waste Communal,328658,674284,,7902093,1,240
328728.78,674179.34,2483759,Piersfield Terrace,WS: Food Waste Communal,328729,674179,,7904095,1,240
329297.85,673470.16,2483760,Northfield Drive,WS: Food Waste Communal,329298,673470,,7902044,1,240
326747.83,675148.93,2483761,Iona Street,WS: Packaging,326748,675149,,7901174,2,1100
326409.05,675191.130000001,2483762,Spey Terrace,WS: Food Waste Communal,326409,675191,,7901303,1,240
325978.17,675701.220000001,2483763,Redbraes Place,WS: Food Waste Communal,325978,675701,,7901264,1,240
326149.84,675838.800000001,2483764,Ashley Place,WS: Food Waste Communal,326150,675839,,7901051,1,240
325959.96,676094.060000001,2483765,Bonnington Avenue,WS: Food Waste Communal,325960,676094,,7901073,1,240
325953.9,676203.939999999,2483766,Pitt Street,WS: Food Waste Communal,325954,676204,,7901248,1,240
325984.99,676201.060000001,2483767,Pitt Street,WS: Food Waste Communal,325985,676201,,7901248,1,240
326068.07,676231.789999999,2483768,Pitt Street,WS: Food Waste Communal,326068,676232,,7901248,1,240
326084.27,676224.42,2483769,Pitt Street,WS: Food Waste Communal,326084,676224,,7901248,1,240
326149.53,676251.039999999,2483770,Pitt Street,WS: Food Waste Communal,326150,676251,,7901248,1,240
326177.42,676246.73,2483771,Pitt Street,WS: Food Waste Communal,326177,676247,,7901248,1,240
326206.11,676318.76,2483772,Trafalgar Lane,WS: Food Waste Communal,326206,676319,,7901335,1,240
327617.42,675688.74,2483773,Parkvale Place,WS: Food Waste Communal,327617,675689,,7901234,1,240
327478.93,675668.34,2483774,Somerset Place,WS: Food Waste Communal,327479,675668,,7904300,1,240
327482.99,675322.68,2483775,Lochend Road,WS: Food Waste Communal,327483,675323,,7901202,1,240
327989.17,675276.6,2483776,Restalrig Road,WS: Food Waste Communal,327989,675277,,7901268,1,240
326554,676843,2483777,Ramage Square,WS: Bottle Bank - Mixed,326554,676843,,7906336,2,660
326554,676843,2483778,Ramage Square,WS: Food Waste Communal,326554,676843,,7906336,2,500
326554,676843,2483779,Ramage Square,WS: Packaging,326554,676843,,7906336,4,1280
326554,676843,2483780,Ramage Square,WS: Communal Bin,326554,676843,,7906336,6,1280
327058.83,674658.35,2483781,Edina Place,WS: Food Waste Communal,327059,674658,,7901768,1,240
327009.76,674668.710000001,2483782,Edina Place,WS: Food Waste Communal,327010,674669,,7901768,1,240
326966.9,674674.380000001,2483783,Edina Place,WS: Food Waste Communal,326967,674674,,7901768,1,240
327547.52,674309.710000001,2483784,Lower London Road,WS: Food Waste Communal,327548,674310,,7901935,1,240
327599.82,674421.16,2483785,Marionville Road,WS: Food Waste Communal,327600,674421,,7901954,1,240
327180.82,674943.710000001,2483786,Albion Road,WS: Food Waste Communal,327181,674944,,7901617,1,240
327441.33,674367.75,2483787,London Road,WS: Food Waste Communal,327441,674368,,7901932,1,240
327118.99,675279.35,2483788,St Clair Road,WS: Food Waste Communal,327119,675279,,7901313,1,240
327159.11,675235.060000001,2483789,St Clair Street,WS: Food Waste Communal,327159,675235,,7901314,1,240
